"station","code","lat","long"
"http://nl.dbpedia.org/resource/Station_Wildert","1001244","51.42805480957031","4.463055610656738"
"http://nl.dbpedia.org/resource/Station_Kijkuit_(België)","1000637","51.37944412231445","4.467222213745117"
"http://nl.dbpedia.org/resource/Station_Antwerpen-Haven","1000030","51.29194259643555","4.378611087799072"
"http://nl.dbpedia.org/resource/Station_Eppegem","1000363","50.95861053466797","4.457499980926514"
"http://nl.dbpedia.org/resource/Station_Weerde","1001224","50.97805404663086","4.471944332122803"
"http://nl.dbpedia.org/resource/Station_Sint-Katelijne-Waver","1001083","51.06999969482422","4.496110916137695"
"http://nl.dbpedia.org/resource/Station_Duffel","1000336","51.09138870239258","4.49305534362793"
"http://nl.dbpedia.org/resource/Station_Mortsel-Deurnesteenweg","1000864","51.18249893188477","4.447222232818604"
"http://nl.dbpedia.org/resource/Station_Mortsel-Oude-God","1000866","51.17111206054688","4.455833435058594"
"http://nl.dbpedia.org/resource/Station_Mortsel","1000863","51.18277740478516","4.448611259460449"
"http://nl.dbpedia.org/resource/Station_Zwijndrecht_(België)","1001278","51.21416854858398","4.329999923706055"
"http://nl.dbpedia.org/resource/Station_Beveren","1000151","51.20833206176758","4.259444236755371"
"http://nl.dbpedia.org/resource/Station_Belsele","1000138","51.14916610717773","4.083889007568359"
"http://nl.dbpedia.org/resource/Station_Sinaai","1001073","51.14333343505859","4.068888664245605"
"http://nl.dbpedia.org/resource/Station_Sint-Niklaas","1001088","51.17194366455078","4.144166469573975"
"http://nl.dbpedia.org/resource/Station_Lokeren","1000748","51.10722351074219","3.985833406448364"
"http://nl.dbpedia.org/resource/Station_Zaventem","1001260","50.88472366333008","4.473055362701416"
"http://nl.dbpedia.org/resource/Station_Brussel-Nationaal-Luchthaven","1000219","50.89722061157227","4.484166622161865"
"http://nl.dbpedia.org/resource/Station_Erps-Kwerps","1000368","50.89638900756836","4.585555553436279"
"http://nl.dbpedia.org/resource/Station_Herent","1000553","50.90361022949219","4.675000190734863"
"http://nl.dbpedia.org/resource/Station_Heist-op-den-Berg","1000541","51.07333374023438","4.70972204208374"
"http://nl.dbpedia.org/resource/Station_Veltem","1001174","50.90027618408203","4.632777690887451"
"http://nl.dbpedia.org/resource/Station_Meiser","1000812","50.85499954223633","4.394166469573975"
"http://nl.dbpedia.org/resource/Station_Moensberg","1000837","50.77861022949219","4.331666469573975"
"http://nl.dbpedia.org/resource/Station_Sint-Agatha-Berchem","1000243","50.87305450439453","4.290833473205566"
"http://nl.dbpedia.org/resource/Station_Jette","1000621","50.88111114501953","4.328055381774902"
"http://nl.dbpedia.org/resource/Station_Brussel-Congres","1000216","50.85222244262695","4.361944675445557"
"http://nl.dbpedia.org/resource/Station_Buizingen","1000232","50.75138854980469","4.259166717529297"
"http://nl.dbpedia.org/resource/Station_Zeebrugge-Dorp","1001262","51.31638717651367","3.195555448532104"
"http://nl.dbpedia.org/resource/Station_Zwankendamme","1001275","51.30555725097656","3.191388845443726"
"http://nl.dbpedia.org/resource/Station_Blankenberge","1000166","51.31222152709961","3.133333444595337"
"http://nl.dbpedia.org/resource/Station_Zeebrugge-Strand","1001723","51.3297233581543","3.184444427490234"
"http://nl.dbpedia.org/resource/Station_Aalst","1000006","50.94305419921875","4.039166450500488"
"http://nl.dbpedia.org/resource/Station_Aywaille","1000084","50.4727783203125","5.672777652740479"
"http://nl.dbpedia.org/resource/Station_Tongeren","1001151","50.78388977050781","5.473333358764648"
"http://nl.dbpedia.org/resource/Station_Drongen","1000335","51.04805374145508","3.649444341659546"
"http://nl.dbpedia.org/resource/Station_Overpelt","1001666","51.21555709838867","5.422500133514404"
"http://nl.dbpedia.org/resource/Station_Boechout","1000177","51.16361236572266","4.493888854980469"
"http://nl.dbpedia.org/resource/Station_Ans","1000031","50.66110992431641","5.509444236755371"
"http://nl.dbpedia.org/resource/Station_Nijlen","1000907","51.15999984741211","4.666388988494873"
"http://nl.dbpedia.org/resource/Station_Coo","1000992","50.39138793945312","5.881111145019531"
"http://nl.dbpedia.org/resource/Station_Eupen","1000382","50.6349983215332","6.038888931274414"
"http://nl.dbpedia.org/resource/Station_Eeklo","1000346","51.18138885498047","3.574166774749756"
"http://nl.dbpedia.org/resource/Station_Namen","1000895","50.46916580200195","4.862222194671631"
"http://nl.dbpedia.org/resource/Station_Zottegem","1001274","50.86888885498047","3.814444541931152"
"http://nl.dbpedia.org/resource/Station_Simonis","1001768","50.86305618286133","4.330555438995361"
"http://nl.dbpedia.org/resource/Station_Leman","1000705","50.59972381591797","5.466944217681885"
"http://nl.dbpedia.org/resource/Station_Engis","1000361","50.58222198486328","5.401111125946045"
"http://nl.dbpedia.org/resource/Station_Amay","1000022","50.54611206054688","5.320000171661377"
"http://nl.dbpedia.org/resource/Station_Bas-Oha","1000118","50.52194595336914","5.190555572509766"
"http://nl.dbpedia.org/resource/Station_Statte","1001102","50.52861022949219","5.218611240386963"
"http://nl.dbpedia.org/resource/Station_Château-de-Seilles","1000262","50.49722290039062","5.081666469573975"
"http://nl.dbpedia.org/resource/Station_Lichtervelde","1000724","51.02500152587891","3.127500057220459"
"http://nl.dbpedia.org/resource/Station_Basse-Wavre","1000120","50.72444534301758","4.621388912200928"
"http://nl.dbpedia.org/resource/Station_Ottignies","1000936","50.67416763305664","4.568611145019531"
"http://nl.dbpedia.org/resource/Station_Beuzet","1000148","50.53388977050781","4.748888969421387"
"http://nl.dbpedia.org/resource/Station_Chastre","1000261","50.60889053344727","4.648889064788818"
"http://nl.dbpedia.org/resource/Station_Ernage","1000366","50.59249877929688","4.66694450378418"
"http://nl.dbpedia.org/resource/Station_Blanmont","1000167","50.62055587768555","4.636111259460449"
"http://nl.dbpedia.org/resource/Station_Sint-Gillis","1001730","51.02166748046875","4.11805534362793"
"http://nl.dbpedia.org/resource/Station_Hoei","1000592","50.5272216796875","5.233889102935791"
"http://nl.dbpedia.org/resource/Station_Sclaigneaux","1001062","50.49222183227539","5.026389122009277"
"http://nl.dbpedia.org/resource/Station_Eerken","1000068","50.75472259521484","4.662222385406494"
"http://nl.dbpedia.org/resource/Station_Bierges-Walibi","1000153","50.70750045776367","4.597777843475342"
"http://nl.dbpedia.org/resource/Station_Louvain-la-Neuve-Université","1000762","50.6694450378418","4.61472225189209"
"http://nl.dbpedia.org/resource/Station_Ronse","1001013","50.741943359375","3.601666688919067"
"http://nl.dbpedia.org/resource/Station_Halle_(België)","1000504","50.73361206054688","4.240277767181396"
"http://nl.dbpedia.org/resource/Station_Landen","1000684","50.74833297729492","5.077499866485596"
"http://nl.dbpedia.org/resource/Station_Ezemaal","1000384","50.77138900756836","4.995277881622314"
"http://nl.dbpedia.org/resource/Station_Diest","1000326","50.99305725097656","5.051666736602783"
"http://nl.dbpedia.org/resource/Station_Alken","1000019","50.88694381713867","5.292222023010254"
"http://nl.dbpedia.org/resource/Station_Torhout","1001152","51.06472396850586","3.105555534362793"
"http://nl.dbpedia.org/resource/Station_Heizijde","1000542","50.98916625976562","4.156388759613037"
"http://nl.dbpedia.org/resource/Station_Zellik","1001266","50.88999938964844","4.274722099304199"
"http://nl.dbpedia.org/resource/Station_Lebbeke","1000699","51.00500106811523","4.134166717529297"
"http://nl.dbpedia.org/resource/Station_Sclessin","1001063","50.61138916015625","5.553611278533936"
"http://nl.dbpedia.org/resource/Station_Pont-de-Seraing","1000971","50.61972045898438","5.509722232818604"
"http://nl.dbpedia.org/resource/Station_Flémalle-Grande","1000401","50.60499954223633","5.480278015136719"
"http://nl.dbpedia.org/resource/Station_Flémalle-Haute","1000402","50.59472274780273","5.4563889503479"
"http://nl.dbpedia.org/resource/Station_Ampsin","1000024","50.53916549682617","5.290833473205566"
"http://nl.dbpedia.org/resource/Station_Andenne","1000025","50.49666595458984","5.095277786254883"
"http://nl.dbpedia.org/resource/Station_Dinant","1000329","50.26111221313477","4.908055782318115"
"http://nl.dbpedia.org/resource/Station_Oud-Heverlee","1000941","50.83583450317383","4.653611183166504"
"http://nl.dbpedia.org/resource/Station_Heverlee","1000567","50.86249923706055","4.695277690887451"
"http://nl.dbpedia.org/resource/Station_Sint-Joris-Weert","1001082","50.79972076416016","4.651111125946045"
"http://nl.dbpedia.org/resource/Station_Florival","1000410","50.76083374023438","4.654722213745117"
"http://nl.dbpedia.org/resource/Station_Limal","1000739","50.69083404541016","4.574999809265137"
"http://nl.dbpedia.org/resource/Station_Gembloers","1000438","50.57110977172852","4.690555572509766"
